% subtitles -> transcripts
% subtitles with mutliple speakers are counted multiple times,
% with increasing numbers in the left column
% (ie. numbers in left column don't correspond to subtitle numbers)
% 'x' indicates absent line in transcripts
% subtitles with absent text are ignored
0	0
1	x
2	0
3	1
4	2
5	2
6	2
7	2
8	2
9	2
10	2
11	2
12	2
13	x
14	x
15	3
16	4
17	5
18	5
19	5
20	6
21	6
22	7
23	8
24	8
25	8
26	8
27	9
28	9
29	10
30	10
31	x
32	x
33	x
34	x
35	11
36	11
37	11
38	12
39	12
40	13
41	14
42	14
43	15
44	15
45	x
46	16
47	17
48	18
49	18
50	18
51	18
52	18
53	19
54	20
55	21
56	22
57	22
58	22
59	23
60	23
61	23
62	x
63	x
64	24
65	25
66	26
67	27
68	28
69	29
70	30
71	31
72	31
73	31
74	32
75	32
76	33
77	33
78	33
79	34
80	35
81	35
82	35
83	35
84	36
85	36
86	37
87	37
88	38
89	38
90	38
91	38
92	39
93	39
94	40
95	40
96	41
97	42
98	43
99	43
100	43
101	43
102	43
103	43
104	43
105	44
106	45
107	45
108	45
109	45
110	45
111	45
112	45
113	45
114	45
115	45
116	45
117	45
118	45
119	46
120	47
121	x
122	48
123	49
124	50
125	50
126	51
127	52
128	52
129	52
130	52
131	52
132	52
133	52
134	52
135	53
136	54
137	54
138	55
139	56
140	56
141	56
142	57
143	57
144	57
145	57
146	58
147	59
148	59
149	x
150	60
151	61
152	61
153	62
154	62
155	63
156	64
157	64
158	64
159	65
160	66
161	66
162	66
163	66
164	67
165	68
166	68
167	68
168	69
169	70
170	71
171	72
172	72
173	72
174	73
175	73
176	74
177	75
178	76
179	76
180	76
181	76
182	76
183	76
184	76
185	77
186	77
187	77
188	77
189	77
190	77
191	78
192	79
193	79
194	79
195	79
196	81
197	81
198	82
199	82
200	83
201	83
202	84
203	85
204	86
205	87
206	87
207	88
208	89
209	90
210	91
211	91
212	91
213	91
214	91
215	92
216	92
217	92
218	93
219	93
220	93
221	93
222	x
223	94
224	94
225	95
226	96
227	96
228	97
229	x
230	98
231	98
232	99
233	x
234	100
235	100
236	100
237	101
238	102
239	102
240	102
241	102
242	102
243	103
244	104
245	104
246	104
247	104
248	105
249	106
250	106
251	106
252	106
253	107
254	107
255	108
256	108
257	109
258	109
259	110
260	110
261	111
262	112
263	113
264	114
265	114
266	114
267	114
268	114
269	115
270	116
271	116
272	117
273	117
274	117
275	118
276	118
277	118
278	119
279	119
280	120
281	120
282	120
283	x
284	x
285	x
286	x
287	121
288	121
289	121
290	122
291	122
292	122
293	122
294	122
295	123
296	124
297	25
298	126
299	126
300	126
301	126
302	126
303	127
304	128
305	128
306	128
307	128
308	128
309	128
310	128
311	128
312	128
313	128
314	128
315	128
316	129
317	130
318	130
319	130
320	131
321	132
322	132
323	132
324	132
325	132
326	x
327	x
328	133
329	133
330	134
331	135
332	135
333	135
334	135
335	136
336	x
337	137
338	137
339	138
340	138
341	x
342	x
343	139
344	140
345	141
346	141
347	142
348	142
349	143
350	143
351	x
352	143
353	143
354	144
355	144
356	x
357	x
358	145
359	x
360	145
361	x
362	x
363	146
364	146
365	146
366	146
367	147
368	x
369	x
370	x
371	x
372	x
373	x
374	x
375	x
376	x
377	x
378	x
379	x
380	x
381	x
382	148
383	149
384	150
385	151
386	151
387	152
388	153
389	154
390	155
391	155
392	155
393	155
394	155
395	156
396	156
397	156
398	157
399	158
400	158
401	159
402	159
403	160
404	161
405	162
406	163
407	163
408	164
409	165
410	166
